,Unnamed: 0,Player,College,Conf,G,MP,MP_G,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
91,91,Dakarai Tucker,Utah,Pac-12,36,667,18.5,1.8,4,0.5,1,1.3,3,0.6,0.8,0.3,2.1,2.4,0.7,0.4,0.4,0.7,1.2,5.4
92,92,Sam Singer,University of California,Pac-12,68,1360,20,1.6,3.9,1.4,2.8,0.3,1.1,0.5,1,0.4,2.3,2.7,2.3,0.6,0.1,1.3,1.9,4.1
93,93,Jaiden Delaire,Stanford,Pac-12,31,394,12.7,1.3,3.8,1.1,2.7,0.2,1.1,0.9,1.5,0.5,1.5,2,0.4,0.2,0.3,0.6,1.4,3.8
94,94,Kwinton Hinson,Washington State,Pac-12,28,381,13.6,1.5,3.8,0.9,1.9,0.6,1.9,0.3,0.7,0.5,1.8,2.3,0.6,0.3,0.1,1,2,3.9
95,95,Jayce Johnson,Utah,Pac-12,91,1531,16.8,2.2,3.8,2.2,3.8,0,0,1.1,2.3,1.8,3.9,5.8,0.3,0.2,0.9,1,2.5,5.5
96,96,Deleon Brown,Colorado,Pac-12,63,979,15.5,1.3,3.7,0.7,1.7,0.7,2.1,0.7,1,0.2,0.7,1,0.7,0.4,0.1,0.8,1.5,4
97,97,Elliott Pitts,Arizona,Pac-12,7,149,21.3,1,3.7,0.7,1.4,0.3,2.3,0,0.3,1.1,1.1,2.3,1.9,1.1,0,1.6,3,2.3
98,98,Jarmal Reid,Oregon State,Pac-12,21,311,14.8,1.4,3.7,1.4,3.7,0,0,1.3,2,0.7,1.4,2.1,0.5,0.6,0.2,1.2,2.7,4.1
99,99,David Singleton,UCLA,Pac-12,32,559,17.5,1.7,3.7,0.6,1.3,1.1,2.3,0.8,1.2,0.1,1.1,1.2,1,0.5,0.2,0.4,1,5.2
0,0,Isaiah Wade,Washington State,Pac-12,29,421,14.5,2.1,3.7,2.1,3.5,0,0.2,0.6,1.4,1.2,2.2,3.5,0.6,0.4,0.1,0.9,2.2,4.7
1,1,Gabe Bealer,Utah,Pac-12,77,1072,13.9,1.6,3.6,0.6,1.1,1,2.6,0.4,0.6,0.3,1.5,1.8,0.4,0.3,0.1,0.5,1,4.7
2,2,Brekkott Chapman,Utah,Pac-12,36,484,13.4,1.6,3.6,1.3,2.6,0.3,1,1,1.5,1.1,1.8,2.8,1,0.4,0.6,0.8,1.9,4.4
3,3,Josh Sharma,Stanford,Pac-12,121,1630,13.5,2,3.6,1.9,3.2,0.1,0.4,0.7,1.2,1.2,2.3,3.5,0.2,0.3,1,0.7,2.4,4.8
4,4,Ike Anigbogu,UCLA,Pac-12,29,377,13,2,3.5,2,3.5,0,0,0.8,1.5,1.4,2.6,4,0.2,0.2,1.2,0.8,2.5,4.7
5,5,Mickey Mitchell,Arizona State,Pac-12,30,594,19.8,1.8,3.5,1.6,2.8,0.3,0.7,1.1,1.9,1.4,3.3,4.7,1.5,0.7,0.4,1.3,2.6,5.1
6,6,Isaac White,Stanford,Pac-12,63,807,12.8,1.3,3.5,0.4,0.8,1,2.7,0.7,0.9,0.1,1,1.1,0.5,0.2,0,0.7,0.7,4.3
7,7,Gyorgy Goloman,UCLA,Pac-12,83,1387,16.7,1.8,3.4,1.6,2.7,0.3,0.7,0.9,1.5,1.2,2,3.2,0.8,0.5,0.9,0.8,2.6,4.8
8,8,Kenneth Ogbe,Utah,Pac-12,5,62,12.4,1.4,3.4,0.4,1,1,2.4,1.4,1.6,0,1,1,0.2,0.6,0,0.2,1.6,5.2
9,9,Kingsley Okoroh,University of California,Pac-12,97,1861,19.2,1.6,3.4,1.6,3.4,0,0,0.8,1.4,1.6,2.8,4.3,0.6,0.2,1.8,1,2.5,4
10,10,Derrick Bruce,Oregon State,Pac-12,28,342,12.2,1.3,3.3,0.5,1.8,0.8,1.5,1.1,1.8,0,1,1,1.4,0.3,0,0.8,1.2,4.4
11,11,Chance Comanche,Arizona,Pac-12,60,810,13.5,1.8,3.2,1.8,3.2,0,0,1.1,1.5,0.9,2,2.8,0.3,0.1,0.4,0.8,1.6,4.6
12,12,Keondre Dew,Oregon State,Pac-12,6,70,11.7,0.8,3.2,0.8,3.2,0,0,0.3,1,1,2.2,3.2,0.7,0.5,0.2,2,1.8,2
13,13,De'Quon Lake,Arizona State,Pac-12,65,977,15,2.3,3.2,2.3,3.2,0,0,1.2,1.8,1.7,2.7,4.4,0.1,0.3,1.1,0.6,2.7,5.8
14,14,Ira Lee,Arizona,Pac-12,58,829,14.3,1.8,3.2,1.8,3.1,0,0.1,1,1.5,1.1,2.2,3.3,0.4,0.2,0.6,0.8,2.1,4.6
15,15,Arinze Chidom,Washington State,Pac-12,36,390,10.8,1.3,3.1,0.8,1.9,0.5,1.3,0.6,0.9,0.6,1.8,2.5,0.5,0.6,0.1,0.6,1.6,3.7
16,16,Christian Sanders,Stanford,Pac-12,58,1137,19.6,1.1,3.1,0.7,2,0.3,1,1.2,1.6,0.2,1.9,2.1,3,0.5,0.1,1.7,1.6,3.6
17,17,Thomas Akyazili,Colorado,Pac-12,63,841,13.3,1,3,0.7,1.8,0.3,1.3,0.6,0.9,0.2,1.1,1.3,1.5,0.4,0.2,0.9,1.9,2.8
18,18,Hameir Wright,Washington,Pac-12,65,1064,16.4,0.9,2.9,0.6,1.5,0.4,1.5,0.5,0.9,0.6,1.9,2.5,0.8,0.5,1.3,0.9,2.4,2.7
19,19,Kameron Rooks,University of California,Pac-12,57,977,17.1,1.5,2.8,1.5,2.8,0,0,1.1,1.9,1.8,2.8,4.7,0.4,0.2,0.9,0.7,2.8,4.2
20,20,Stephen Domingo,University of California,Pac-12,61,738,12.1,0.7,2.7,0.3,0.9,0.4,1.8,0.3,0.7,0.5,1.4,2,0.6,0.2,0.3,0.3,1.3,2
21,21,Gligorije Rakocevic,Oregon State,Pac-12,112,1470,13.1,1.4,2.7,1.3,2.4,0.1,0.2,0.7,1.2,1.1,1.5,2.6,0.2,0.2,0.2,0.8,1.9,3.5
22,22,Grant Verhoeven,Stanford,Pac-12,57,778,13.6,1.3,2.7,1.1,2.3,0.2,0.4,0.8,1.1,1.1,1.2,2.2,0.2,0.4,0.4,0.4,2.6,3.6
23,23,Seth Berger,Oregon State,Pac-12,31,408,13.2,1.2,2.6,1.1,2.1,0.1,0.5,0.4,0.8,1,1.3,2.3,0.9,0.6,0.1,0.7,1.9,3
24,24,Devonaire Doutrive,Arizona,Pac-12,26,286,11,1.2,2.6,0.8,1.8,0.3,0.8,0.6,1.1,1.2,1.8,3,0.7,0.5,0,0.7,1.1,3.3
25,25,Jalen Hill,UCLA,Pac-12,33,669,20.3,1.5,2.6,1.5,2.6,0,0,1.3,2,1.9,4.2,6,1.2,0.4,0.4,1.1,2.1,4.3
26,26,Charles Jones Jr,Utah,Pac-12,27,319,11.8,0.9,2.6,0.4,1,0.5,1.7,0.3,0.5,0.1,0.8,0.9,0.7,0.2,0,0.7,1,2.6
27,27,Francis Okoro,Oregon,Pac-12,37,502,13.6,1.2,2.6,1.2,2.6,0,0,0.6,1.3,1.3,1.9,3.2,0.2,0.2,0.5,0.7,1.8,3.1
28,28,Emmanuel Akot,Arizona,Pac-12,48,649,13.5,1,2.5,0.7,1.6,0.3,0.9,0.2,0.5,0.4,1.3,1.7,0.9,0.2,0.1,0.7,1,2.5
29,29,Alex Barcello,Arizona,Pac-12,51,489,9.6,1,2.5,0.6,1.1,0.4,1.5,0.5,0.6,0.1,0.8,0.9,0.7,0.3,0,0.4,1.3,2.9
30,30,Jeff Pollard,Washington State,Pac-12,80,1040,13,1.4,2.5,1.4,2.3,0,0.2,0.7,0.9,0.6,1.4,2,0.4,0.3,0.1,0.6,1.1,3.5
31,31,Kolbe Caldwell,Utah,Pac-12,27,306,11.3,0.8,2.4,0.4,1,0.4,1.4,0.2,0.3,0.2,0.7,0.9,0.6,0.2,0,0.9,1,2.2
32,32,Valentine Izundu,Washington State,Pac-12,23,342,14.9,1.6,2.4,1.6,2.4,0,0,0.7,1.5,1.2,1.5,2.7,0.3,0.3,2.2,0.8,2.3,3.8
33,33,Zach Reichle,Oregon State,Pac-12,61,855,14,0.7,2.4,0.1,0.6,0.6,1.8,0.5,0.7,0.4,1.3,1.7,1,0.4,0,0.9,1.5,2.6
34,34,Sam Timmins,Washington,Pac-12,101,1436,14.2,1.3,2.4,1.3,2.3,0,0.1,0.5,1,1.3,2.2,3.5,0.3,0.4,0.8,1,2,3.1
35,35,Lazar Nikolic,Colorado,Pac-12,31,480,15.5,0.9,2.3,0.6,1.2,0.3,1.1,0.3,0.7,0.4,2,2.3,1,0.3,0.2,0.9,1.9,2.3
36,36,Miles Norris,Oregon,Pac-12,27,283,10.5,1.3,2.3,1,1.4,0.2,0.9,0.5,1,0.5,1.4,1.9,0.1,0.5,0.3,0.3,1.7,3.3
37,37,Chris Seeley,Utah,Pac-12,20,150,7.5,1,2.3,1,2.2,0,0.2,0.7,1.5,0.6,1.9,2.5,0.4,0.1,0.4,0.6,1.4,2.7
38,38,Grant Anticevich,University of California,Pac-12,50,484,9.7,0.8,2.2,0.6,1.4,0.2,0.8,0.3,0.4,0.6,1.3,1.9,0.3,0.2,0.2,0.5,1.2,2.1
39,39,Darion Clark,Southern California,Pac-12,26,289,11.1,1,2.2,1,2.2,0,0,0.6,1.2,1.7,2.9,4.5,0.3,0.2,0.4,0.8,1.1,2.6
40,40,Ben Kone,Oregon State,Pac-12,39,385,9.9,0.6,2.2,0.4,1.6,0.2,0.6,0.5,0.7,0.5,1.6,2.1,0.1,0.2,0.1,0.7,1.5,1.8
41,41,Aljaz Kunc,Washington State,Pac-12,31,358,11.5,1,2.2,0.6,1.1,0.4,1.1,0.3,0.4,0.3,1.5,1.8,0.4,0.4,0.3,0.7,1.5,2.6
42,42,Novak Topalovic,Utah,Pac-12,31,382,12.3,1.1,2.2,1.1,2.2,0,0,0.6,1.1,0.7,2.4,3.1,0.2,0.1,0.6,0.7,1.5,2.8
43,43,Kavell Bigby-Williams,Oregon,Pac-12,37,363,9.8,0.9,2.1,0.9,2.1,0,0,1.1,1.8,0.9,1.9,2.8,0.2,0.1,0.8,0.6,1.5,3
44,44,Donaven Dorsey,Washington,Pac-12,27,248,9.2,0.8,2.1,0.3,0.5,0.5,1.6,0.1,0.3,0.3,0.9,1.1,0.4,0.2,0,0.3,1.3,2.2
45,45,Brandon Morley,Utah,Pac-12,16,108,6.8,0.8,2.1,0.4,1,0.4,1.1,0.4,0.8,0.9,0.8,1.7,0.1,0.1,0.1,0.5,1.1,2.4
46,46,Alex Olesinski,UCLA,Pac-12,73,932,12.8,1,2.1,0.7,1.2,0.3,0.9,0.7,1.1,1,1.9,2.9,0.3,0.3,0.3,0.4,1.8,2.9
47,47,Ronnie Stacy,Oregon State,Pac-12,51,575,11.3,0.8,2.1,0.7,1.8,0.1,0.3,0.4,0.9,0.3,1.1,1.4,0.8,0.3,0,1.1,1.6,2
48,48,Malcolm Allen,Stanford,Pac-12,41,471,11.5,0.9,2,0.7,1.4,0.2,0.6,0.3,0.5,0.1,0.7,0.8,1,0.4,0,0.9,0.7,2.3
49,49,Jacobi Gordon,University of California,Pac-12,24,240,10,0.6,2,0.3,0.9,0.3,1.2,0.9,1.2,0.8,1,1.8,0.2,0.1,0,0.7,1.1,2.4
50,50,Steven Shpreyregin,Washington State,Pac-12,22,143,6.5,0.6,2,0.1,0.3,0.5,1.7,0.1,0.1,0,0.4,0.4,0.1,0,0,0.1,0.6,1.7
51,51,Roman Sorkin,Oregon,Pac-12,66,449,6.8,0.9,2,0.6,1,0.3,1,0.4,0.5,0.5,0.8,1.3,0.3,0,0.3,0.3,0.9,2.6
52,52,Deschon Winston,University of California,Pac-12,25,163,6.5,0.6,2,0.4,1.1,0.2,0.9,0.3,0.4,0.2,0.4,0.6,0.3,0.2,0,0.7,0.7,1.6
53,53,Brett Boese,Washington State,Pac-12,29,297,10.2,0.8,1.9,0.3,0.6,0.5,1.3,0.2,0.3,0.3,0.6,0.9,0.2,0.2,0,0.3,0.8,2.2
54,54,J'Raan Brooks,Southern California,Pac-12,28,229,8.2,0.8,1.9,0.6,1.3,0.2,0.6,0.1,0.3,0.2,1.1,1.3,0.3,0,0,0.4,1.2,2
55,55,Abu Kigab,Oregon,Pac-12,45,418,9.3,0.7,1.9,0.6,1.2,0.1,0.7,0.3,0.6,0.5,1,1.5,0.6,0.3,0.2,0.5,1.2,1.8
56,56,KJ Langston,Washington State,Pac-12,28,185,6.6,0.5,1.9,0.3,0.8,0.2,1.1,0,0.1,0.1,0.3,0.4,0.2,0.2,0,0.3,0.4,1.3
57,57,Justin Simon,Arizona,Pac-12,24,180,7.5,1,1.9,0.9,1.8,0,0.1,0.4,0.9,0.3,0.9,1.2,0.3,0.3,0.3,0.6,0.9,2.3
58,58,Malik Marquetti,Southern California,Pac-12,27,198,7.3,0.7,1.8,0.5,1,0.2,0.7,0.4,0.7,0.4,0.7,1.1,0.4,0.3,0.2,0.2,0.7,2
59,59,Roger Moute a Bidias,University of California,Pac-12,53,545,10.3,0.5,1.8,0.3,0.9,0.3,0.9,0.8,0.9,0.4,1,1.4,0.3,0.1,0.1,0.4,1.4,2.1
60,60,Isaiah Wright,Utah,Pac-12,29,375,12.9,0.7,1.8,0.3,0.6,0.4,1.2,0.3,0.4,0,1,1,1.5,0.2,0.1,0.8,1.2,2.1
61,61,Roman Davis,University of California,Pac-12,55,362,6.6,0.6,1.7,0.5,1.5,0,0.2,0.3,0.8,0.4,1.3,1.7,0.2,0.1,0.1,0.4,1.1,1.5
62,62,Keith Smith,Oregon,Pac-12,62,487,7.9,0.8,1.7,0.7,1.3,0,0.4,0.3,0.5,0.5,0.7,1.2,0.6,0.4,0.2,0.4,1,1.9
63,63,Matthew Atewe,Washington,Pac-12,19,165,8.7,0.8,1.6,0.8,1.6,0,0,0.5,1.1,1,1.3,2.3,0.1,0.2,0.7,0.7,1.4,2.2
64,64,Michael Carter III,Washington,Pac-12,17,126,7.4,0.4,1.6,0.2,0.9,0.2,0.8,0.3,0.5,0.2,0.4,0.6,0.4,0.2,0.2,0.4,0.5,1.3
65,65,Austin Montgomery,Utah,Pac-12,8,36,4.5,1.3,1.6,1.1,1.5,0.1,0.1,0.6,0.8,0.6,0.9,1.5,0.3,0,0.1,0.5,0.6,3.3
66,66,"Charles O'Bannon, Jr.",Southern California,Pac-12,15,82,5.5,0.3,1.6,0.3,1.1,0.1,0.5,0.5,0.5,0.1,0.6,0.7,0.1,0.3,0,0.1,0.7,1.2
67,67,Eli Parquet,Colorado,Pac-12,26,222,8.5,0.4,1.6,0.2,0.8,0.2,0.8,0.1,0.3,0.3,0.7,1,0.3,0.2,0.4,0.5,0.9,1.2
68,68,Chris Reyes,Utah,Pac-12,35,294,8.4,0.9,1.6,0.9,1.5,0,0.1,0.9,1.2,0.7,1.5,2.3,0.2,0.2,0.2,0.5,0.8,2.6
69,69,Charles Buggs,Southern California,Pac-12,24,213,8.9,0.9,1.5,0.6,0.9,0.3,0.6,0.3,0.4,0.4,1.4,1.8,0.2,0.3,0.4,0.4,1.6,2.3
70,70,Kenan Guzonjic,Colorado,Pac-12,13,53,4.1,0.5,1.5,0.4,1.2,0.2,0.3,0.3,0.5,0.5,0.6,1.1,0.1,0,0.1,0.5,0.7,1.5
71,71,Nick Hamilton,University of California,Pac-12,42,481,11.5,0.5,1.5,0.4,1,0.1,0.5,0.4,0.6,0.6,0.9,1.5,0.6,0.4,0,0.8,1.4,1.5
72,72,Ramon Vila,Arizona State,Pac-12,33,407,12.3,1,1.5,1,1.5,0,0.1,0.6,1,1.2,0.8,2,0.1,0.2,0.2,0.3,2.6,2.6
73,73,Jake Connor,Utah,Pac-12,36,186,5.2,0.6,1.4,0.2,0.2,0.4,1.2,0.1,0.2,0.1,0.3,0.3,0.4,0.1,0.1,0.1,0.5,1.6
74,74,Jacob Hazzard,Arizona,Pac-12,7,26,3.7,0.9,1.4,0.3,0.6,0.6,0.9,0.3,0.3,0,0.1,0.1,0.3,0,0,0.1,0.6,2.6
75,75,Trevor Manuel,Oregon,Pac-12,9,64,7.1,0.4,1.4,0.4,0.8,0,0.7,0.2,0.8,0.1,0.9,1,0.3,0.1,1,0.3,1.8,1.1
76,76,Malik Martin,Southern California,Pac-12,27,179,6.6,0.6,1.4,0.6,1.2,0,0.1,0.6,1,0.4,1.1,1.5,0.1,0.2,0.3,0.3,1.3,1.8
77,77,Keanu Pinder,Arizona,Pac-12,67,755,11.3,0.8,1.4,0.8,1.3,0,0.1,0.6,1,0.7,1.8,2.5,0.2,0.4,0.6,0.6,2,2.3
78,78,Kodye Pugh,Stanford,Pac-12,38,238,6.3,0.6,1.4,0.5,0.9,0.1,0.5,0.3,0.5,0.3,0.4,0.7,0.4,0.1,0,0.7,0.5,1.6
79,79,Jordan Campbell,Oregon State,Pac-12,6,21,3.5,0.8,1.3,0.7,0.8,0.2,0.5,0.2,0.3,0.2,0.3,0.5,0.3,0.2,0,0.3,0.2,2
80,80,Junior Longrus,Washington State,Pac-12,31,449,14.5,0.8,1.3,0.8,1.3,0,0,0.2,0.7,0.8,1.5,2.3,0.6,0.7,0.6,0.8,2,1.8
81,81,Daine Muller,Oregon State,Pac-12,21,207,9.9,0.6,1.3,0,0,0.6,1.3,0.1,0.2,0,0.8,0.9,0.9,0.1,0,0.4,0.9,2
82,82,Ny Redding,Washington State,Pac-12,29,349,12,0.4,1.3,0.3,0.8,0.1,0.4,0.4,0.5,0.2,0.9,1.1,1.4,0.2,0,0.9,1.4,1.2
83,83,Vitaliy Shibel,Arizona State,Pac-12,49,383,7.8,0.4,1.3,0.2,0.3,0.3,1,0.2,0.2,0.3,1.1,1.3,0.3,0.1,0.2,0.3,1.8,1.3
84,84,Kendall Small,Oregon,Pac-12,36,281,7.8,0.5,1.3,0.5,1,0,0.2,0.6,1,0,0.7,0.7,0.6,0.5,0,0.4,1.1,1.7
85,85,M.J. Cage,Oregon,Pac-12,11,71,6.5,0.7,1.2,0.6,1.1,0.1,0.1,0.2,0.4,0.8,1.4,2.2,0.2,0,0.1,0.3,0.6,1.7
86,86,Lukas Kisunas,Stanford,Pac-12,28,173,6.2,0.6,1.2,0.6,1.2,0,0,0.4,0.6,0.6,1.2,1.8,0.1,0,0.3,0.4,1.1,1.6
87,87,Antoine Vernon,Oregon State,Pac-12,30,326,10.9,0.4,1.2,0.1,0.5,0.3,0.7,0.6,0.6,0.1,0.6,0.7,0.8,0.2,0,0.5,1.1,1.8
88,88,Cole Welle,University of California,Pac-12,32,114,3.6,0.4,1.2,0.4,1,0,0.2,0.2,0.6,0.6,0.6,1.2,0,0.1,0.1,0,0.8,1.1
89,89,Alexander Strating,Colorado,Pac-12,34,238,7,0.7,1.1,0.7,1.1,0,0,0.3,0.7,0.6,0.5,1.1,0.3,0.1,0.1,0.4,0.9,1.8
90,90,Warren Washington,Oregon State,Pac-12,26,211,8.1,0.6,1.1,0.6,1,0,0,0.2,0.5,0.6,0.8,1.4,0.2,0,0.3,0.3,2.1,1.4
91,91,Ayo Adedeji,Stanford,Pac-12,3,6,2,0,1,0,0.3,0,0.7,1,1.3,0.7,1,1.7,0,0,0,0,0.3,1
92,92,Brandon Chauca,University of California,Pac-12,9,38,4.2,0.1,1,0,0.1,0.1,0.9,0.2,0.2,0.1,0,0.1,0.6,0.1,0,0.4,0.4,0.6
93,93,KJ Garrett,Washington,Pac-12,7,13,1.9,0,1,0,0.6,0,0.4,0,0.1,0,0,0,0,0,0.3,0,0.9,0
94,94,Harrison Henderson,Southern California,Pac-12,24,76,3.2,0.3,1,0.2,0.7,0.1,0.3,0.2,0.5,0.1,0.6,0.8,0.1,0.1,0.2,0.1,0.5,0.9
95,95,Derek King,University of California,Pac-12,3,4,1.3,0.7,1,0.3,0.3,0.3,0.7,0,0,0,0.7,0.7,0,0,0,0.3,0,1.7
96,96,Cheikh N'diaye,Oregon State,Pac-12,34,228,6.7,0.6,1,0.6,1,0,0,0.5,0.8,0.4,0.9,1.2,0,0.1,0.4,0.6,1.1,1.7
97,97,Christian Popoola,Utah,Pac-12,17,99,5.8,0.2,1,0.2,0.7,0,0.3,0.3,0.4,0,0.8,0.8,0.1,0.1,0,0.5,0.8,0.8
98,98,Jethro Tshisumpa,Arizona State,Pac-12,26,192,7.4,0.4,1,0.4,1,0,0,0.1,0.3,0.6,0.9,1.5,0,0.2,1,0.3,2.1,1
99,99,Andre Adams,Arizona State,Pac-12,14,80,5.7,0.6,0.9,0.6,0.9,0,0,0.1,0.4,0.6,0.6,1.3,0.1,0.1,0.4,0.2,1.2,1.4
0,0,Stefan Moody,Mississippi,SEC,31,1072,34.6,6.7,16.4,3.4,7.6,3.3,8.8,6.8,8.3,1,2.2,3.2,4.3,1.5,0.1,3.8,2.4,23.6
1,1,Kareem Canty,Auburn,SEC,21,721,34.3,6,15,2.7,5.9,3.3,9.1,3,4,0.2,2.7,3,5.3,0.8,0,3,1.9,18.3
2,2,Jamal Murray,Kentucky,SEC,36,1267,35.2,6.8,14.9,3.6,7.3,3.1,7.7,3.3,4.2,1.5,3.7,5.2,2.2,1,0.3,2.3,2.1,20
3,3,Kevin Punter,Tennessee,SEC,26,886,34.1,6.8,14.8,4.6,8.8,2.2,6,6.3,7.8,0.2,3.2,3.4,3.5,1.4,0.2,2.5,2.8,22.2
4,4,Malik Monk,Kentucky,SEC,38,1218,32.1,6.6,14.7,3.9,7.8,2.7,6.9,3.9,4.7,0.3,2.2,2.5,2.3,0.9,0.5,2,1.9,19.8
5,5,J.J. Frazier,Georgia,SEC,68,2268,33.4,5.4,13.3,3.5,7.7,1.9,5.6,5.1,5.9,0.4,3.7,4.2,4.3,1.6,0.1,2,2.5,17.8
6,6,Collin Sexton,Alabama,SEC,33,987,29.9,5.9,13.3,4.6,9.3,1.3,4,5.9,7.6,1,2.7,3.8,3.6,0.8,0.1,2.8,2.5,19.2
7,7,Danuel House,Texas A&M,SEC,36,1114,30.9,5.1,13,3.1,6.2,2.1,6.8,3.3,4.6,1.1,3.7,4.8,2.1,0.5,0.3,1.8,1.4,15.6
8,8,Yante Maten,Georgia,SEC,96,2993,31.2,6.2,12.7,5.6,11.2,0.6,1.5,4.9,6.4,2.9,5,7.8,1.3,0.5,1.6,2.2,2.5,18
9,9,Anthlon Bell,Arkansas,SEC,32,917,28.7,5.4,12.6,2.6,6.3,2.8,6.3,2.2,2.6,0.7,2.2,2.9,1.2,0.6,0.2,1.1,2.2,15.7
10,10,Sindarius Thornwell,South Carolina,SEC,65,2176,33.5,5.2,12.6,3.6,8.2,1.6,4.4,5.2,6.5,1.8,4.1,5.9,3.3,1.8,0.7,2.4,2.1,17.2
11,11,Tyler Ulis,Kentucky,SEC,35,1288,36.8,5.5,12.6,3.9,8.1,1.6,4.6,4.8,5.6,0.5,2.5,3,7,1.5,0.1,2,1.8,17.3
12,12,Jalen Jones,Texas A&M,SEC,33,902,27.3,5.3,12.5,4.3,9.3,1,3.2,3.6,5.2,1.9,5.2,7.2,0.6,0.7,0.3,1.6,2.8,15.3
13,13,De'Aaron Fox,Kentucky,SEC,36,1064,29.6,5.9,12.4,5.5,10.5,0.5,1.9,4.3,5.9,0.6,3.4,4,4.6,1.5,0.2,2.4,2.5,16.7
14,14,Retin Obasohan,Alabama,SEC,33,1067,32.3,5.8,12.4,4.4,8.5,1.5,3.9,4.4,6.3,0.6,3.2,3.8,2.6,1.4,0.3,2.5,2.5,17.6
15,15,Jaylen Barford,Arkansas,SEC,71,2007,28.3,5.6,12.3,4,7.9,1.6,4.4,2.5,3.4,1,2.8,3.8,2.3,1.1,0.2,1.9,2.4,15.3
16,16,Tremont Waters,Louisiana State,SEC,66,2159,32.7,5.2,12.2,3.2,6.5,1.9,5.7,3.3,4.2,0.3,2.8,3.1,5.9,2.5,0.1,3.2,2.1,15.6
17,17,Kevin Knox,Kentucky,SEC,37,1198,32.4,5.3,11.9,3.8,7.4,1.5,4.5,3.4,4.4,0.9,4.5,5.4,1.4,0.8,0.3,2.3,2.2,15.6
18,18,Antonio Blakeney,Louisiana State,SEC,64,2034,31.8,5.2,11.7,3.5,6.9,1.6,4.7,2.8,3.8,0.9,3.2,4.1,1.3,0.7,0.1,1.4,1.5,14.8
19,19,Ben Simmons,Louisiana State,SEC,33,1151,34.9,6.5,11.7,6.5,11.6,0,0.1,6,9,3.1,8.6,11.8,4.8,2,0.8,3.4,2.8,19.2
20,20,Mustapha Heron,Auburn,SEC,64,1817,28.4,5.1,11.5,3.7,7.8,1.4,3.7,4.3,5.5,1.5,4.3,5.7,1.1,1,0.1,2.2,2.6,15.8
21,21,Egor Koulechov,Florida,SEC,34,1040,30.6,4.7,11.5,2.7,6.3,2.1,5.2,2.2,2.6,1.7,4.7,6.4,1.2,0.6,0.1,1.3,2.2,13.8
22,22,Kassius Robertson,Missouri,SEC,33,1187,36,4.8,11.3,1.6,4,3.2,7.4,3.5,4.4,0.3,2.7,3,2.3,1,0.1,2.3,1.7,16.3
23,23,Dusty Hannahs,Arkansas,SEC,68,1756,25.8,5,11.2,2.8,5.7,2.3,5.6,3.1,3.4,0.6,1.5,2,1.1,0.5,0.1,1.5,1.9,15.4
24,24,Wendell Mitchell,Texas A&M,SEC,29,890,30.7,4.4,11.2,2.5,5.7,1.9,5.6,2.3,2.7,0.9,3.3,4.2,2.3,1.8,0.1,2.6,2.3,13
25,25,Quinndary Weatherspoon,Mississippi State,SEC,131,4081,31.2,5.4,11.2,4,7.4,1.4,3.9,3.2,4,1.4,3.7,5.2,2.4,1.5,0.4,2.3,2.3,15.4
26,26,Deandre Burnett,Mississippi,SEC,64,1866,29.2,4,10.9,2,5.5,2,5.4,5.1,6,0.4,1.7,2.1,3.5,0.8,0.1,2.5,1.4,15
27,27,Kenny Gaines,Georgia,SEC,34,992,29.2,4.1,10.9,1.6,4.3,2.5,6.5,2,2.6,0.8,2.1,2.9,1,0.8,0.7,1.5,3.1,12.8
28,28,Tyler Herro,Kentucky,SEC,37,1207,32.6,5,10.9,3.4,6.3,1.6,4.6,2.4,2.5,0.4,4.1,4.5,2.5,1.1,0.3,1.6,1.3,14
29,29,A.J. Lawson,South Carolina,SEC,29,868,29.9,4.5,10.9,2.8,6.3,1.7,4.6,2.8,4.1,0.9,3.4,4.3,2.9,1.1,0.2,2.6,2,13.4
30,30,Armani Moore,Tennessee,SEC,33,1080,32.7,4.5,10.9,4,9.2,0.5,1.7,2.6,4.7,1.9,5.6,7.6,4.1,1.2,1.6,2.6,2.8,12.2
31,31,Dorian Finney-Smith,Florida,SEC,36,1145,31.8,4.7,10.8,2.7,5.4,2,5.4,3.4,4.6,2.5,5.9,8.3,2.1,0.9,0.8,1.9,2.2,14.7
32,32,Darius Garland,Vanderbilt,SEC,5,139,27.8,5.8,10.8,3.6,6.2,2.2,4.6,2.4,3.2,0.4,3.4,3.8,2.6,0.8,0.4,3,1.4,16.2
33,33,TJ Starks,Texas A&M,SEC,59,1422,24.1,4.1,10.8,3,6.8,1.1,3.9,1.8,2.8,0.4,1.7,2.1,2.8,0.8,0.1,3.2,2,11
34,34,Kira Lewis Jr.,Alabama,SEC,34,1075,31.6,4.6,10.7,3,6.2,1.6,4.4,2.6,3.4,0.4,2.2,2.6,2.9,0.8,0.3,2.2,1.8,13.5
35,35,Naz Reid,Louisiana State,SEC,34,926,27.2,5,10.7,4.2,8.3,0.8,2.5,2.7,3.8,2.5,4.7,7.2,0.9,0.7,0.7,2.5,3.2,13.6
36,36,Isaiah Joe,Arkansas,SEC,34,1024,30.1,4.4,10.5,1,2.5,3.3,8,1.8,2.4,0.6,2.1,2.8,1.7,1.5,0.1,1.2,1.9,13.9
