,Unnamed: 0,Player,Season,Team,League,Age,VORP,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
34,34,Jason Collins,2004-05,NJN,NBA,26,0.6,80,80,31.8,2.3,5.6,2.3,5.6,0.0,0.1,1.7,2.6,1.9,4.2,6.1,1.3,0.9,0.9,1.1,4.0,6.4,0.41200000000000003,0.413,0.33299999999999996,0.415,0.6559999999999999,0.47100000000000003
35,35,Nick Collison,2014-15,OKC,NBA,34,0.6,66,2,16.7,1.6,3.8,1.4,2.9,0.2,0.9,0.7,1.0,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,0.419,0.466,0.267,0.451,0.6920000000000001,0.485
36,36,Allen Crabbe,2016-17,POR,NBA,24,0.6,79,7,28.5,3.8,8.2,2.1,4.4,1.7,3.8,1.3,1.6,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,0.46799999999999997,0.49,0.444,0.5720000000000001,0.847,0.602
37,37,Dante Cunningham,2016-17,NOP,NBA,29,0.6,66,35,25.0,2.6,5.4,1.6,2.7,1.1,2.7,0.2,0.4,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6,0.485,0.579,0.392,0.584,0.593,0.586
38,38,Marquis Daniels,2010-11,BOS,NBA,30,0.6,49,0,19.1,2.3,4.7,2.2,4.3,0.1,0.4,0.8,1.2,0.5,1.8,2.3,1.3,0.8,0.4,0.8,1.3,5.5,0.491,0.521,0.19,0.5,0.684,0.527
39,39,Emanual Davis,2000-01,SEA,NBA,32,0.6,62,39,20.8,2.1,5.1,1.3,3.1,0.8,2.0,0.7,0.9,0.5,2.0,2.5,2.2,1.0,0.2,1.2,1.6,5.8,0.418,0.435,0.39399999999999996,0.49700000000000005,0.818,0.527
40,40,Ricky Davis,2004-05,BOS,NBA,25,0.6,82,11,32.9,5.9,12.7,5.1,10.5,0.7,2.2,3.5,4.3,0.8,2.2,3.0,3.0,1.1,0.3,2.5,2.1,16.0,0.462,0.488,0.33899999999999997,0.491,0.815,0.547
41,41,Ricky Davis,2007-08,MIA,NBA,28,0.6,82,47,36.1,5.1,11.8,3.5,7.8,1.6,4.1,1.9,2.4,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.8,0.433,0.447,0.405,0.502,0.787,0.534
42,42,Carlos Delfino,2006-07,DET,NBA,24,0.6,82,1,16.7,1.9,4.6,1.3,2.9,0.6,1.7,0.9,1.1,0.8,2.4,3.2,1.1,0.6,0.1,0.7,1.2,5.2,0.415,0.462,0.33299999999999996,0.47600000000000003,0.787,0.515
43,43,Toney Douglas,2012-13,TOT,NBA,26,0.6,71,0,18.2,2.6,6.6,1.5,3.5,1.2,3.0,1.1,1.2,0.5,1.5,1.9,2.1,1.0,0.0,1.1,2.0,7.5,0.40299999999999997,0.424,0.38,0.491,0.905,0.531
44,44,Jared Dudley,2016-17,PHO,NBA,31,0.6,64,7,21.3,2.5,5.4,1.3,2.2,1.2,3.2,0.7,1.0,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8,0.45399999999999996,0.5589999999999999,0.379,0.565,0.662,0.579
45,45,Jared Dudley,2007-08,CHA,NBA,22,0.6,73,14,19.0,2.2,4.8,2.1,4.2,0.1,0.6,1.2,1.6,1.7,2.3,3.9,1.1,0.8,0.1,0.7,1.8,5.8,0.46799999999999997,0.502,0.22,0.48100000000000004,0.737,0.528
46,46,Francisco Elson,2006-07,SAS,NBA,30,0.6,70,41,19.0,2.1,4.0,2.1,4.0,0.0,0.0,0.9,1.1,1.2,3.6,4.8,0.8,0.4,0.8,1.2,2.6,5.0,0.511,0.514,0.0,0.511,0.775,0.552
47,47,Francisco Elson,2005-06,DEN,NBA,29,0.6,72,54,21.9,2.1,3.9,2.1,3.9,0.0,0.1,0.7,1.0,1.4,3.3,4.7,0.7,0.8,0.6,0.9,2.9,4.9,0.532,0.5379999999999999,0.2,0.5329999999999999,0.662,0.556
48,48,Jeremy Evans,2013-14,UTA,NBA,26,0.6,66,4,18.3,2.7,5.0,2.7,5.0,0.0,0.0,0.8,1.1,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1,6.1,0.527,0.53,0.0,0.527,0.68,0.5489999999999999
49,49,Derrick Favors,2016-17,UTA,NBA,25,0.6,50,39,23.7,4.1,8.3,4.0,8.1,0.1,0.2,1.3,2.2,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5,0.48700000000000004,0.491,0.3,0.49,0.615,0.512
50,50,Raymond Felton,2015-16,DAL,NBA,31,0.6,80,31,27.4,3.5,8.5,2.7,5.9,0.8,2.7,1.9,2.2,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,0.406,0.46299999999999997,0.282,0.45,0.847,0.502
51,51,Yogi Ferrell,2017-18,DAL,NBA,24,0.6,82,21,27.8,3.8,8.9,2.2,4.5,1.6,4.4,1.0,1.3,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9,10.2,0.426,0.47700000000000004,0.373,0.518,0.7959999999999999,0.54
52,52,Derek Fisher,2004-05,GSW,NBA,30,0.6,74,32,30.0,4.0,10.2,2.6,6.3,1.5,3.9,2.4,2.7,0.5,2.4,2.9,4.1,1.0,0.1,1.7,2.4,11.9,0.39299999999999996,0.40700000000000003,0.371,0.465,0.862,0.519
53,53,Bryn Forbes,2018-19,SAS,NBA,25,0.6,81,80,28.0,4.4,9.7,2.3,4.6,2.1,5.0,0.8,1.0,0.2,2.7,2.9,2.1,0.5,0.0,1.0,2.0,11.8,0.457,0.49200000000000005,0.425,0.568,0.883,0.586
54,54,Adonal Foyle,2005-06,GSW,NBA,30,0.6,77,72,23.7,2.0,3.9,2.0,3.9,0.0,0.0,0.5,0.9,1.9,3.6,5.5,0.4,0.6,1.6,1.0,2.8,4.5,0.507,0.507,,0.507,0.612,0.524
55,55,Paul George,2010-11,IND,NBA,20,0.6,61,19,20.7,2.9,6.5,2.3,4.2,0.7,2.3,1.3,1.7,0.6,3.1,3.7,1.1,1.0,0.4,1.1,2.1,7.8,0.45299999999999996,0.537,0.297,0.505,0.762,0.542
56,56,Daniel Gibson,2008-09,CLE,NBA,22,0.6,75,0,23.9,2.7,7.0,1.3,3.3,1.4,3.8,0.9,1.1,0.4,1.7,2.1,1.8,0.6,0.2,0.8,2.2,7.8,0.391,0.402,0.382,0.493,0.767,0.519
57,57,Jerami Grant,2017-18,OKC,NBA,23,0.6,81,1,20.3,3.0,5.6,2.6,4.3,0.4,1.4,2.0,3.0,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9,8.4,0.535,0.613,0.29100000000000004,0.57,0.675,0.607
58,58,Matt Harpring,2003-04,UTA,NBA,27,0.6,31,31,36.6,6.2,13.2,6.0,12.2,0.3,1.1,3.5,5.1,2.9,5.0,8.0,2.0,0.7,0.1,2.1,3.3,16.2,0.47100000000000003,0.491,0.242,0.48,0.688,0.524
59,59,Matt Harpring,2006-07,UTA,NBA,30,0.6,77,2,25.5,4.2,8.5,4.0,8.0,0.2,0.5,3.1,4.0,1.5,3.1,4.6,1.3,0.7,0.1,1.5,3.0,11.6,0.491,0.501,0.33299999999999996,0.501,0.767,0.564
60,60,Matt Harpring,2000-01,CLE,NBA,24,0.6,56,55,28.8,4.3,9.4,4.0,8.4,0.2,0.9,2.4,2.9,1.6,2.7,4.3,1.8,0.8,0.3,1.6,2.9,11.1,0.45399999999999996,0.47700000000000004,0.25,0.467,0.812,0.522
61,61,Al Harrington,2011-12,DEN,NBA,31,0.6,64,1,27.5,5.4,12.1,3.8,7.3,1.6,4.7,1.9,2.8,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2,0.446,0.519,0.33299999999999996,0.512,0.6759999999999999,0.535
62,62,Al Harrington,2005-06,ATL,NBA,25,0.6,76,76,36.6,7.3,16.1,6.4,13.5,0.9,2.5,3.2,4.6,1.7,5.1,6.9,3.1,1.1,0.2,2.6,4.0,18.6,0.452,0.47100000000000003,0.34600000000000003,0.479,0.6940000000000001,0.513
63,63,Al Harrington,2008-09,TOT,NBA,28,0.6,73,56,34.9,7.3,16.6,4.9,10.2,2.3,6.4,3.2,4.0,1.4,4.9,6.2,1.4,1.2,0.3,2.2,3.1,20.1,0.439,0.48700000000000004,0.364,0.509,0.7929999999999999,0.547
64,64,Lucious Harris,2000-01,NJN,NBA,30,0.6,73,50,28.4,3.6,8.5,3.0,6.7,0.6,1.8,1.5,1.9,1.0,3.0,3.9,1.8,1.0,0.2,0.9,1.7,9.4,0.425,0.445,0.348,0.462,0.77,0.498
65,65,Josh Hart,2018-19,LAL,NBA,23,0.6,67,22,25.6,2.8,6.9,1.4,2.8,1.4,4.1,0.8,1.2,0.5,3.2,3.7,1.4,1.0,0.6,0.9,2.2,7.8,0.40700000000000003,0.511,0.336,0.506,0.688,0.526
66,66,Brendan Haywood,2006-07,WAS,NBA,27,0.6,77,49,22.6,2.6,4.6,2.6,4.6,0.0,0.0,1.5,2.7,2.5,3.7,6.2,0.6,0.4,1.1,1.2,2.7,6.6,0.5579999999999999,0.5579999999999999,,0.5579999999999999,0.5479999999999999,0.5710000000000001
67,67,Brendan Haywood,2005-06,WAS,NBA,26,0.6,79,70,23.8,2.8,5.5,2.8,5.5,0.0,0.0,1.7,2.8,2.5,3.4,5.9,0.6,0.4,1.3,1.2,2.9,7.3,0.514,0.514,,0.514,0.585,0.542
68,68,Brendan Haywood,2003-04,WAS,NBA,24,0.6,77,59,19.3,2.6,5.0,2.6,5.0,0.0,0.0,1.8,3.0,2.4,2.6,5.0,0.6,0.4,1.3,1.0,2.0,7.0,0.515,0.517,0.0,0.515,0.585,0.547
69,69,Luther Head,2007-08,HOU,NBA,25,0.6,73,17,18.9,2.8,6.5,1.7,3.5,1.1,3.1,0.9,1.1,0.2,1.6,1.8,1.9,0.6,0.1,1.0,1.0,7.6,0.43200000000000005,0.504,0.35100000000000003,0.515,0.815,0.5429999999999999
70,70,John Henson,2016-17,MIL,NBA,26,0.6,58,39,19.4,2.7,5.3,2.7,5.3,0.0,0.0,1.3,1.8,1.6,3.5,5.1,1.0,0.5,1.3,0.9,2.6,6.8,0.515,0.516,0.0,0.515,0.6920000000000001,0.55
71,71,J.J. Hickson,2013-14,DEN,NBA,25,0.6,69,52,26.9,4.8,9.5,4.8,9.4,0.0,0.1,2.2,4.2,3.0,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8,0.508,0.514,0.0,0.508,0.517,0.521
72,72,Nene Hilario,2015-16,WAS,NBA,33,0.6,57,11,19.2,3.7,6.7,3.7,6.7,0.0,0.1,1.9,3.2,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,9.2,0.544,0.5489999999999999,0.0,0.544,0.578,0.564
73,73,Nene Hilario,2014-15,WAS,NBA,32,0.6,67,58,25.3,4.6,9.0,4.6,8.9,0.0,0.1,1.8,3.0,1.3,3.9,5.1,1.8,1.0,0.3,1.9,2.7,11.0,0.511,0.513,0.2,0.512,0.604,0.534
74,74,George Hill,2017-18,TOT,NBA,31,0.6,67,60,27.0,3.5,7.7,2.3,4.6,1.3,3.1,1.6,2.1,0.6,2.1,2.7,2.8,0.9,0.4,1.3,1.9,10.0,0.46,0.49,0.415,0.5429999999999999,0.7859999999999999,0.58
75,75,Kirk Hinrich,2013-14,CHI,NBA,33,0.6,73,61,29.0,3.3,8.5,2.2,5.2,1.2,3.3,1.3,1.7,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1,0.39299999999999996,0.419,0.35100000000000003,0.461,0.76,0.494
76,76,Troy Hudson,2002-03,MIN,NBA,26,0.6,79,74,32.9,5.2,12.1,3.9,8.7,1.2,3.4,2.6,2.9,0.5,1.8,2.3,5.7,0.8,0.1,2.3,2.0,14.2,0.428,0.452,0.365,0.479,0.9,0.531
77,77,Larry Hughes,2005-06,CLE,NBA,27,0.6,36,31,35.6,5.3,13.0,4.6,10.9,0.8,2.1,4.1,5.4,0.7,3.8,4.5,3.6,1.5,0.6,2.8,3.3,15.5,0.409,0.41700000000000004,0.368,0.439,0.7559999999999999,0.504
78,78,Ersan Ilyasova,2014-15,MIL,NBA,27,0.6,58,36,22.7,4.5,9.6,3.3,6.3,1.3,3.3,1.2,1.8,1.4,3.4,4.8,1.0,0.6,0.3,0.8,2.6,11.5,0.47200000000000003,0.515,0.389,0.539,0.645,0.5539999999999999
79,79,Marko Jaric,2003-04,LAC,NBA,25,0.6,58,50,30.3,3.2,8.2,2.3,5.6,0.9,2.6,1.3,1.7,0.8,2.3,3.0,4.8,1.6,0.3,2.0,2.3,8.5,0.38799999999999996,0.41,0.34,0.441,0.733,0.475
80,80,Sarunas Jasikevicius,2005-06,IND,NBA,29,0.6,75,15,20.8,2.3,5.7,1.1,2.6,1.1,3.1,1.6,1.8,0.3,1.8,2.0,3.0,0.5,0.1,1.5,1.4,7.3,0.396,0.435,0.364,0.49700000000000005,0.91,0.561
81,81,Jonas Jerebko,2018-19,GSW,NBA,31,0.6,72,6,16.7,2.2,4.9,1.3,2.3,1.0,2.6,0.9,1.1,1.0,3.0,4.0,1.3,0.4,0.2,0.6,1.9,6.3,0.457,0.5579999999999999,0.369,0.556,0.8,0.588
82,82,Anthony Johnson,2003-04,IND,NBA,29,0.6,73,7,21.9,2.3,5.6,1.7,4.0,0.6,1.7,1.0,1.3,0.4,1.4,1.8,2.8,0.9,0.1,1.0,1.9,6.2,0.406,0.436,0.336,0.456,0.7979999999999999,0.49700000000000005
83,83,Cory Joseph,2013-14,SAS,NBA,22,0.6,68,19,13.8,1.9,3.9,1.7,3.3,0.2,0.6,1.2,1.4,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2,5.0,0.475,0.502,0.316,0.498,0.823,0.5579999999999999
84,84,Cory Joseph,2016-17,TOR,NBA,25,0.6,80,22,25.0,3.7,8.3,3.1,6.6,0.6,1.7,1.2,1.5,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3,0.452,0.47700000000000004,0.35600000000000004,0.489,0.77,0.518
85,85,Jason Kapono,2006-07,MIA,NBA,25,0.6,67,35,26.4,4.1,8.4,2.5,5.3,1.6,3.1,1.0,1.1,0.4,2.3,2.7,1.2,0.6,0.0,1.0,2.0,10.9,0.494,0.48200000000000004,0.514,0.59,0.892,0.613
86,86,Ryan Kelly,2013-14,LAL,NBA,22,0.6,59,25,22.2,2.7,6.3,1.8,3.9,0.8,2.4,1.9,2.3,0.7,3.0,3.7,1.6,0.5,0.8,0.8,2.5,8.0,0.423,0.47600000000000003,0.33799999999999997,0.488,0.815,0.5479999999999999
87,87,Luke Kornet,2018-19,NYK,NBA,23,0.6,45,17,16.8,2.3,6.1,0.8,2.0,1.5,4.1,0.8,1.0,0.6,2.3,3.0,1.2,0.6,0.9,0.6,0.9,7.0,0.38299999999999995,0.41600000000000004,0.368,0.507,0.826,0.537
88,88,Kyle Korver,2009-10,UTA,NBA,28,0.6,52,0,18.3,2.7,5.4,1.5,3.3,1.1,2.1,0.8,0.9,0.2,1.9,2.1,1.7,0.5,0.2,0.8,1.5,7.2,0.493,0.465,0.536,0.598,0.7959999999999999,0.62
89,89,Kosta Koufos,2011-12,DEN,NBA,22,0.6,48,24,16.5,2.4,4.0,2.4,4.0,0.0,0.0,0.7,1.1,2.0,3.4,5.4,0.3,0.5,0.9,0.7,2.0,5.5,0.599,0.599,,0.599,0.6,0.608
90,90,Toni Kukoc,2001-02,ATL,NBA,33,0.6,59,9,25.3,3.6,8.5,2.7,5.6,0.9,2.9,1.8,2.6,0.7,3.0,3.7,3.6,0.8,0.3,1.9,1.5,9.9,0.419,0.474,0.31,0.47100000000000003,0.7120000000000001,0.511
91,91,Carl Landry,2012-13,GSW,NBA,29,0.6,81,2,23.2,4.0,7.4,4.0,7.4,0.0,0.0,2.8,3.4,2.2,3.7,6.0,0.8,0.4,0.4,1.4,2.3,10.8,0.54,0.541,0.33299999999999996,0.541,0.8170000000000001,0.605
92,92,Jake Layman,2018-19,POR,NBA,24,0.6,70,32,18.3,3.0,5.8,2.2,3.3,0.8,2.5,0.7,0.9,0.8,2.2,3.0,0.7,0.4,0.4,0.6,1.6,7.5,0.511,0.6579999999999999,0.32,0.581,0.7120000000000001,0.596
93,93,Jeremy Lin,2014-15,LAL,NBA,26,0.6,74,30,25.8,3.7,8.8,2.9,6.5,0.9,2.4,2.9,3.6,0.4,2.3,2.6,4.6,1.1,0.4,2.2,2.6,11.2,0.424,0.444,0.369,0.473,0.795,0.539
94,94,Shaun Livingston,2015-16,GSW,NBA,30,0.6,78,3,19.5,2.6,4.9,2.6,4.7,0.0,0.2,1.0,1.2,0.5,1.6,2.2,3.0,0.7,0.3,1.0,1.8,6.3,0.536,0.5479999999999999,0.16699999999999998,0.5379999999999999,0.86,0.581
95,95,Robin Lopez,2016-17,CHI,NBA,28,0.6,81,81,28.0,4.7,9.6,4.7,9.5,0.0,0.0,0.9,1.3,3.0,3.4,6.4,1.0,0.2,1.4,1.1,1.9,10.4,0.493,0.494,0.0,0.493,0.721,0.511
96,96,Kyle Lowry,2008-09,TOT,NBA,22,0.6,77,21,21.8,2.5,5.6,2.1,4.4,0.3,1.3,2.4,2.9,0.3,2.1,2.5,3.6,0.9,0.2,1.5,1.9,7.6,0.435,0.488,0.255,0.46399999999999997,0.8009999999999999,0.547
97,97,Corey Maggette,2001-02,LAC,NBA,22,0.6,63,52,25.6,3.7,8.4,3.0,6.2,0.7,2.2,3.2,4.0,0.9,2.8,3.7,1.8,0.7,0.3,1.8,2.5,11.4,0.44299999999999995,0.483,0.331,0.48700000000000004,0.8009999999999999,0.56
98,98,Boban Marjanovic,2018-19,TOT,NBA,30,0.6,57,11,11.5,2.7,4.4,2.6,4.2,0.0,0.1,1.7,2.3,1.5,3.0,4.5,0.8,0.3,0.4,1.0,1.6,7.1,0.613,0.622,0.28600000000000003,0.617,0.748,0.6609999999999999
99,99,Anthony Mason,2002-03,MIL,NBA,36,0.6,65,58,32.6,2.9,6.0,2.9,6.0,0.0,0.0,1.3,1.8,1.4,5.0,6.4,3.2,0.5,0.2,1.2,2.3,7.2,0.486,0.48700000000000004,0.0,0.486,0.718,0.524
0,0,Desmond Mason,2002-03,TOT,NBA,25,0.6,80,40,34.5,5.7,12.7,5.5,11.8,0.3,0.9,2.7,3.5,1.9,4.6,6.5,2.0,0.8,0.4,1.4,2.6,14.3,0.449,0.461,0.292,0.46,0.7490000000000001,0.502
1,1,Sean May,2006-07,CHA,NBA,22,0.6,35,8,23.9,4.7,9.4,4.6,9.3,0.1,0.1,2.5,3.2,2.1,4.6,6.7,1.9,0.5,0.7,1.6,2.9,11.9,0.5,0.498,0.667,0.503,0.768,0.551
2,2,Andre Miller,2011-12,DEN,NBA,35,0.6,66,7,27.4,3.7,8.4,3.4,7.1,0.3,1.3,2.1,2.6,0.8,2.5,3.3,6.7,1.0,0.1,2.7,2.0,9.7,0.43799999999999994,0.478,0.217,0.455,0.8109999999999999,0.51
3,3,Brad Miller,2009-10,CHI,NBA,33,0.6,82,37,23.8,3.0,7.1,2.6,5.5,0.5,1.6,2.2,2.7,1.0,3.9,4.9,1.9,0.5,0.4,1.3,2.3,8.8,0.43,0.474,0.28,0.462,0.8270000000000001,0.53
4,4,Mike Miller,2012-13,MIA,NBA,32,0.6,59,17,15.3,1.7,3.9,0.5,0.9,1.2,3.0,0.1,0.2,0.3,2.4,2.7,1.7,0.4,0.1,0.6,1.1,4.8,0.433,0.48200000000000004,0.41700000000000004,0.591,0.727,0.596
5,5,Nikola Mirotic,2018-19,TOT,NBA,27,0.6,46,25,27.1,5.2,11.8,2.7,4.9,2.5,6.9,2.3,2.7,1.3,6.1,7.4,1.2,0.7,0.7,1.0,2.3,15.2,0.439,0.545,0.365,0.546,0.847,0.584
6,6,Markieff Morris,2016-17,WAS,NBA,27,0.6,76,76,31.2,5.3,11.7,4.4,9.1,0.9,2.6,2.4,2.8,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,14.0,0.457,0.483,0.36200000000000004,0.49700000000000005,0.8370000000000001,0.54
7,7,Mike Muscala,2017-18,ATL,NBA,26,0.6,53,7,20.0,2.7,5.9,1.5,2.7,1.2,3.2,1.1,1.2,1.1,3.3,4.3,1.0,0.6,0.5,0.8,1.5,7.6,0.45799999999999996,0.5589999999999999,0.371,0.5579999999999999,0.919,0.597
8,8,Eduardo Najera,2005-06,DEN,NBA,29,0.6,64,3,22.6,2.0,4.7,1.9,4.5,0.1,0.2,1.4,1.8,2.0,3.1,5.1,0.8,0.8,0.5,0.8,2.6,5.4,0.42200000000000004,0.426,0.33299999999999996,0.429,0.7809999999999999,0.494
9,9,Jameer Nelson,2004-05,ORL,NBA,22,0.6,79,21,20.4,3.6,7.9,3.1,6.2,0.6,1.8,0.9,1.4,0.7,1.8,2.4,3.0,1.0,0.0,1.5,2.5,8.7,0.455,0.49700000000000005,0.312,0.49,0.682,0.51
10,10,Ira Newble,2001-02,ATL,NBA,27,0.6,42,35,30.3,3.1,6.3,3.1,6.1,0.0,0.2,1.8,2.1,1.9,3.4,5.3,1.1,0.9,0.5,1.2,2.8,8.0,0.498,0.508,0.14300000000000002,0.5,0.852,0.56
11,11,Joakim Noah,2015-16,CHI,NBA,30,0.6,29,2,21.9,1.8,4.6,1.8,4.6,0.0,0.0,0.8,1.6,3.0,5.8,8.8,3.8,0.6,1.0,1.8,2.7,4.3,0.38299999999999995,0.386,0.0,0.38299999999999995,0.489,0.406
12,12,Joakim Noah,2018-19,MEM,NBA,33,0.6,42,1,16.5,2.6,5.1,2.6,5.0,0.0,0.0,1.9,2.6,1.4,4.3,5.7,2.1,0.5,0.7,1.2,2.3,7.1,0.516,0.519,0.0,0.516,0.716,0.5710000000000001
13,13,Jusuf Nurkic,2016-17,TOT,NBA,22,0.6,65,48,21.4,4.2,8.2,4.2,8.2,0.0,0.0,1.8,3.2,2.4,4.8,7.2,1.9,0.8,1.1,2.2,2.5,10.2,0.507,0.508,0.0,0.507,0.5710000000000001,0.528
14,14,Shaquille O'Neal,2007-08,TOT,NBA,35,0.6,61,61,28.7,5.4,9.1,5.4,9.1,0.0,0.0,2.8,5.5,2.7,6.4,9.1,1.5,0.5,1.4,3.0,3.7,13.6,0.593,0.593,,0.593,0.503,0.589
15,15,Lamar Odom,2001-02,LAC,NBA,22,0.6,29,25,34.4,5.2,12.4,4.7,9.5,0.6,2.9,2.1,3.2,1.1,5.0,6.1,5.9,0.8,1.2,3.3,3.1,13.1,0.419,0.489,0.19,0.442,0.6559999999999999,0.473
16,16,Zaza Pachulia,2012-13,ATL,NBA,28,0.6,52,15,21.8,2.2,4.6,2.2,4.6,0.0,0.1,1.5,2.0,2.5,3.9,6.5,1.5,0.7,0.2,1.3,2.5,5.9,0.473,0.479,0.0,0.473,0.757,0.534
17,17,Kendrick Perkins,2011-12,OKC,NBA,27,0.6,65,65,26.8,2.0,4.0,2.0,4.0,0.0,0.0,1.1,1.7,1.8,4.7,6.6,1.2,0.4,1.1,1.8,2.9,5.1,0.489,0.489,,0.489,0.652,0.528
18,18,Quincy Pondexter,2014-15,TOT,NBA,26,0.6,75,30,23.9,2.5,6.0,1.3,2.7,1.2,3.3,0.9,1.3,0.7,1.9,2.6,1.3,0.3,0.3,0.7,2.0,7.2,0.42100000000000004,0.478,0.373,0.522,0.74,0.55
19,19,Otto Porter,2014-15,WAS,NBA,21,0.6,74,13,19.4,2.4,5.3,1.9,3.9,0.5,1.4,0.8,1.1,0.9,2.0,3.0,0.9,0.6,0.4,0.7,1.3,6.0,0.45,0.491,0.337,0.495,0.7340000000000001,0.523
20,20,James Posey,2009-10,NOH,NBA,33,0.6,77,2,22.5,1.6,4.5,0.6,1.3,1.1,3.1,0.9,1.0,0.4,3.9,4.3,1.5,0.5,0.2,0.7,2.6,5.2,0.365,0.43700000000000006,0.335,0.483,0.825,0.525
21,21,Vladimir Radmanovic,2010-11,GSW,NBA,30,0.6,74,6,15.8,1.9,4.3,0.9,2.0,0.9,2.3,0.4,0.5,0.9,2.0,2.9,1.1,0.6,0.6,0.8,2.1,5.1,0.431,0.462,0.405,0.541,0.882,0.562
22,22,Vladimir Radmanovic,2001-02,SEA,NBA,21,0.6,61,16,20.2,2.4,5.8,1.3,3.2,1.1,2.6,0.8,1.2,0.7,3.0,3.8,1.3,0.9,0.4,1.2,2.0,6.7,0.41200000000000003,0.406,0.42,0.506,0.6809999999999999,0.528
23,23,Vladimir Radmanovic,2002-03,SEA,NBA,22,0.6,72,16,26.5,3.8,9.3,2.4,5.2,1.4,4.1,1.0,1.4,1.1,3.4,4.5,1.3,0.9,0.3,1.4,1.9,10.1,0.41,0.45299999999999996,0.355,0.488,0.706,0.508
24,24,Zach Randolph,2015-16,MEM,NBA,34,0.6,68,53,29.6,6.3,13.3,6.3,13.0,0.1,0.4,2.5,3.2,2.6,5.1,7.8,2.1,0.6,0.2,1.5,2.1,15.3,0.475,0.48200000000000004,0.231,0.479,0.7959999999999999,0.519
25,25,J.J. Redick,2012-13,TOT,NBA,28,0.6,78,13,30.5,4.9,11.3,2.8,5.5,2.1,5.8,2.2,2.4,0.2,2.0,2.2,3.8,0.5,0.1,1.8,1.5,14.1,0.434,0.506,0.366,0.528,0.9,0.5710000000000001
26,26,Quentin Richardson,2000-01,LAC,NBA,20,0.6,76,28,17.9,3.1,6.9,2.4,4.9,0.7,2.0,1.3,2.1,1.4,2.0,3.4,0.8,0.6,0.1,0.8,1.3,8.1,0.442,0.48700000000000004,0.331,0.49,0.627,0.516
27,27,Austin Rivers,2017-18,LAC,NBA,25,0.6,61,59,33.7,5.6,13.2,3.4,7.3,2.2,5.9,1.7,2.6,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,15.1,0.424,0.461,0.37799999999999995,0.508,0.642,0.526
28,28,Nate Robinson,2011-12,GSW,NBA,27,0.6,51,9,23.4,4.0,9.5,2.7,5.9,1.3,3.5,1.8,2.2,0.3,1.7,2.0,4.5,1.2,0.0,1.5,2.3,11.2,0.424,0.45899999999999996,0.365,0.49200000000000005,0.8320000000000001,0.534
29,29,Nate Robinson,2009-10,TOT,NBA,25,0.6,56,2,19.9,3.8,8.8,2.3,4.8,1.6,4.0,0.9,1.2,0.5,1.5,2.0,2.9,0.9,0.1,1.3,2.1,10.1,0.436,0.474,0.39,0.524,0.746,0.5429999999999999
30,30,Terry Rozier,2018-19,BOS,NBA,24,0.6,79,14,22.7,3.3,8.4,1.8,4.2,1.5,4.3,0.9,1.2,0.4,3.5,3.9,2.9,0.9,0.3,0.9,1.3,9.0,0.387,0.42200000000000004,0.353,0.47700000000000004,0.785,0.501
31,31,Arvydas Sabonis,2000-01,POR,NBA,36,0.6,61,42,21.3,4.0,8.5,4.0,8.2,0.0,0.2,2.0,2.6,0.8,4.6,5.4,1.5,0.7,1.0,1.4,2.2,10.1,0.479,0.491,0.067,0.48,0.7759999999999999,0.527
32,32,Larry Sanders,2011-12,MIL,NBA,23,0.6,52,0,12.4,1.6,3.5,1.6,3.5,0.0,0.0,0.3,0.7,1.2,1.9,3.1,0.6,0.6,1.5,0.8,2.6,3.6,0.457,0.462,0.0,0.457,0.474,0.46299999999999997
33,33,Iman Shumpert,2015-16,CLE,NBA,25,0.6,54,5,24.4,2.1,5.6,1.3,2.9,0.8,2.7,0.7,0.9,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2,5.8,0.374,0.447,0.295,0.444,0.784,0.475
