Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
749,2009,NBA,2,32,WAS,Jermaine Taylor,22.205,G,us,University of Central Florida,2010,2011,65,12.1,5.4,1.7,0.7,0.4,0.1,0.441,0.484,0.284,0.73,0.2,0.014
416,2015,NBA,1,19,WAS,Jerian Grant,22.264,G,us,University of Notre Dame,2016,2019,273,18,6.1,1.9,2.9,0.7,0.1,0.412,0.465,0.324,0.771,8.3,0.081
729,2011,NBA,2,39,CHA,Jeremy Tyler,20.007,C,us,,2012,2014,104,9.9,3.6,2.6,0.2,0.2,0.4,0.45,0.451,0,0.557,0.3,0.014
237,2012,NBA,1,12,HOU,Jeremy Lamb,20.034,G-F,us,University of Connecticut,2013,2019,435,20.5,10.2,3.7,1.5,0.7,0.3,0.443,0.499,0.339,0.853,20.8,0.112
418,2010,NBA,2,55,UTA,Jeremy Evans,22.249,F,us,Western Kentucky University,2011,2018,250,10.5,3.5,2.6,0.4,0.4,0.5,0.569,0.583,0.231,0.687,8.2,0.15
271,2014,NBA,2,39,PHI,Jerami Grant,20.111,F,us,Syracuse University,2015,2019,383,24.1,8.8,3.9,1,0.6,1.2,0.461,0.522,0.334,0.654,18.2,0.095
435,2013,NBA,2,39,POR,Jeff Withey,23.118,C,us,University of Kansas,2014,2018,206,10.1,3.2,2.5,0.3,0.3,0.8,0.525,0.537,0.143,0.716,6.8,0.157
892,2001,NBA,2,36,CLE,Jeff Trepagnier,21.357,G,us,University of Southern California,2002,2004,31,8.7,2.8,1.4,0.7,0.6,0.1,0.337,0.318,0.462,0.7,-0.2,-0.038
91,2009,NBA,1,19,ATL,Jeff Teague,21.02,G,us,Wake Forest University,2010,2019,712,27.7,12.7,2.5,5.8,1.2,0.3,0.445,0.475,0.356,0.842,48.3,0.117
624,2012,NBA,2,31,CHA,Jeff Taylor,23.042,F,se,Vanderbilt University,2013,2015,132,19.4,6.1,2,0.8,0.5,0.2,0.409,0.458,0.319,0.665,1.3,0.024
444,2009,NBA,2,31,SAC,Jeff Pendergraph,22.063,F,us,Arizona State University,2010,2016,237,9.8,2.9,2.7,0.4,0.2,0.3,0.553,0.554,0.4,0.776,6.3,0.131
120,2007,NBA,1,5,BOS,Jeff Green,20.309,F,us,Georgetown University,2008,2019,860,30,13.2,4.5,1.6,0.7,0.5,0.441,0.483,0.333,0.805,40.2,0.075
354,2017,NBA,1,3,BOS,Jayson Tatum,19.116,F,us,Duke University,2018,2019,159,30.8,14.8,5.5,1.9,1.1,0.7,0.461,0.487,0.4,0.84,12,0.118
406,2016,NBA,1,3,BOS,Jaylen Brown,19.247,F-G,us,University of California,2017,2019,222,24.4,11.2,4,1.3,0.8,0.3,0.462,0.516,0.365,0.658,9,0.08
663,2002,NBA,1,2,CHI,Jay Williams,20.294,G,us,Duke University,2003,2003,75,26.1,9.5,2.6,4.7,1.1,0.2,0.399,0.431,0.322,0.64,0.8,0.02
934,2017,NBA,2,39,PHI,Jawun Evans,20.336,G,us,Oklahoma State University,2018,2019,56,15.1,4.2,1.7,2,0.7,0.1,0.345,0.367,0.263,0.776,-0.4,-0.022
779,2007,NBA,1,19,LAL,Javaris Crittenton,19.184,G,us,Georgia Institute of Technology,2008,2009,113,16.4,5.3,2.4,1.8,0.5,0.1,0.442,0.466,0.231,0.638,0.1,0.002
155,2008,NBA,1,18,WAS,JaVale McGee,20.164,C,us,"University of Nevada, Reno",2009,2019,633,17.4,8,5.1,0.4,0.4,1.6,0.57,0.573,0.074,0.588,31.9,0.139
212,2008,NBA,1,12,SAC,Jason Thompson,21.346,F-C,us,Rider University,2009,2016,588,25.2,8.9,6.6,1.1,0.5,0.7,0.496,0.5,0.143,0.657,23.8,0.077
314,2007,NBA,1,20,MIA,Jason Smith,21.123,F-C,us,Colorado State University,2008,2019,616,16.3,6.1,3.4,0.7,0.3,0.7,0.468,0.479,0.333,0.783,14.1,0.067
59,2001,NBA,1,5,GSW,Jason Richardson,20.163,G,us,Michigan State University,2002,2015,857,34.1,17.1,5,2.7,1.2,0.4,0.438,0.474,0.37,0.707,59.1,0.097
241,2005,NBA,1,26,DET,Jason Maxiell,22.136,F,us,University of Cincinnati,2006,2015,618,18.4,5.6,4.2,0.4,0.4,0.8,0.495,0.496,0,0.564,20.3,0.086
379,2003,NBA,2,31,CLE,Jason Kapono,22.147,F,us,"University of California, Los Angeles",2004,2012,509,17.8,6.7,1.7,0.8,0.4,0,0.442,0.446,0.434,0.835,10.3,0.055
986,2002,NBA,2,43,POR,Jason Jennings,,,,Arkansas State University,,,,,,,,,,,,,,,
410,2000,NBA,2,49,MIL,Jason Hart,22.066,G,us,Syracuse University,2001,2010,341,15.5,4.8,1.7,2.3,0.7,0.1,0.417,0.433,0.315,0.788,8.6,0.078
243,2001,NBA,1,18,HOU,Jason Collins,22.213,C,us,Stanford University,2002,2014,735,20.4,3.6,3.7,0.9,0.5,0.5,0.411,0.414,0.206,0.647,20.1,0.064
587,2000,NBA,1,15,MIL,Jason Collier,22.299,C,us,Georgia Institute of Technology,2001,2005,151,14.4,5.6,2.9,0.3,0.2,0.2,0.455,0.458,0.35,0.738,1.9,0.042
681,2010,NBA,2,41,MIA,Jarvis Varnado,22.12,F,us,Mississippi State University,2013,2014,37,10.7,2.9,1.9,0.4,0.3,0.8,0.582,0.582,,0.518,0.7,0.089
384,2003,NBA,1,10,WAS,Jarvis Hayes,21.326,F,us,University of Georgia,2004,2010,427,23.2,8.3,3.1,1.1,0.7,0.1,0.415,0.444,0.356,0.798,10.2,0.049
298,2001,NBA,2,53,UTA,Jarron Collins,22.213,F-C,us,Stanford University,2002,2011,542,15.8,3.9,2.9,0.8,0.3,0.2,0.455,0.456,0,0.699,15.7,0.088
141,2005,NBA,1,22,DEN,Jarrett Jack,21.249,G,us,Georgia Institute of Technology,2006,2018,867,27.8,10.8,2.9,4.6,0.8,0.1,0.44,0.47,0.343,0.855,36.8,0.073
356,2017,NBA,1,22,BRK,Jarrett Allen,19.067,C-F,us,University of Texas at Austin,2018,2019,152,23.3,9.6,7,1,0.5,1.4,0.59,0.617,0.183,0.732,11.9,0.161
796,2018,NBA,2,41,ORL,Jarred Vanderbilt,19.084,F,us,University of Kentucky,2019,2019,17,4.1,1.4,1.4,0.2,0.4,0.1,0.474,0.5,0,0.6,0.1,0.037
736,2017,NBA,2,59,SAS,Jaron Blossomgame,23.285,F,us,Clemson University,2019,2019,27,16.3,4.2,3.6,0.5,0.3,0.3,0.443,0.552,0.256,0.769,0.3,0.03
685,2014,NBA,2,35,UTA,Jarnell Stokes,20.175,F-C,us,University of Tennessee,2015,2017,28,5.4,2.4,1.4,0.3,0.3,0.2,0.581,0.581,,0.531,0.6,0.202
532,2018,NBA,1,4,MEM,Jaren Jackson,18.284,F,us,Michigan State University,2019,2019,58,26.1,13.8,4.7,1.1,0.9,1.4,0.506,0.553,0.359,0.766,3.3,0.105
537,2015,NBA,1,25,MEM,Jarell Martin,21.037,F,us,Louisiana State University,2016,2019,184,15.9,5.4,3.5,0.6,0.4,0.4,0.434,0.457,0.346,0.766,3.2,0.053
305,2012,NBA,1,21,BOS,Jared Sullinger,20.121,F,us,Ohio State University,2013,2017,269,24.3,10.8,7.5,1.8,0.7,0.6,0.436,0.476,0.272,0.723,15.3,0.113
1033,2007,NBA,2,45,LAC,Jared Jordan,,,,Marist College,,,,,,,,,,,,,,,
332,2002,NBA,1,11,WAS,Jared Jeffries,20.218,F,us,Indiana University,2003,2013,629,21.6,4.8,4.1,1.3,0.7,0.5,0.426,0.447,0.25,0.583,13.1,0.046
113,2007,NBA,1,22,CHA,Jared Dudley,21.358,F-G,us,Boston College,2008,2019,847,23.2,7.7,3.3,1.6,0.8,0.2,0.465,0.519,0.392,0.732,42.1,0.103
754,2012,NBA,1,24,CLE,Jared Cunningham,21.043,G,us,Oregon State University,2013,2016,84,7.2,2.3,0.7,0.5,0.3,0,0.347,0.369,0.306,0.674,0.2,0.017
972,2000,NBA,2,56,IND,Jaquay Walls,,,,University of Colorado,,,,,,,,,,,,,,,
1086,2013,NBA,2,60,MEM,Janis Timma,21,F,lv,,,,,,,,,,,,,,,,
511,2011,NBA,1,6,WAS,Jan Vesely,21.065,F,cz,,2012,2014,162,15.2,3.6,3.5,0.6,0.7,0.5,0.521,0.523,0,0.408,4,0.078
800,2001,NBA,2,41,IND,Jamison Brewer,20.225,G,us,Auburn University,2002,2005,54,8.7,1.6,0.9,1,0.4,0,0.372,0.435,0.25,0.393,0,-0.001
822,2007,NBA,2,51,CHI,JamesOn Curry,21.177,G,us,Oklahoma State University,2010,2010,1,0,0,0,0,0,0,,,,,0,
673,2014,NBA,1,17,BOS,James Young,18.319,G-F,us,University of Kentucky,2015,2018,95,8.5,2.3,1,0.3,0.3,0.1,0.367,0.534,0.277,0.563,0.8,0.046
667,2006,NBA,2,31,POR,James White,23.256,G-F,us,University of Cincinnati,2007,2013,67,8.7,2.7,1,0.5,0.3,0.1,0.438,0.482,0.34,0.676,0.8,0.062
773,2003,NBA,2,48,NOH,James Lang,19.257,C,us,,2007,2007,11,5,1,1,0.2,0,0.3,0.444,0.444,,0.6,0.1,0.047
198,2003,NBA,2,49,IND,James Jones,22.27,F-G,us,University of Miami,2004,2017,709,15.7,5.2,1.8,0.5,0.3,0.3,0.401,0.402,0.401,0.84,25.2,0.109
216,2009,NBA,1,16,CHI,James Johnson,22.131,F,us,Wake Forest University,2010,2019,602,20.7,7.9,3.6,2.1,0.8,0.9,0.477,0.531,0.305,0.695,23.5,0.09
6,2009,NBA,1,3,OKC,James Harden,19.308,G,us,Arizona State University,2010,2019,765,34.1,24.3,5.2,6.2,1.6,0.5,0.443,0.506,0.365,0.857,121.9,0.224
1047,2008,NBA,2,57,SAS,James Gist,,,,University of Maryland,,,,,,,,,,,,,,,
357,2013,NBA,2,50,ATL,James Ennis,23.002,F,us,"California State University, Long Beach",2015,2019,278,20.6,6.5,3.2,0.9,0.6,0.3,0.457,0.536,0.357,0.793,11.7,0.098
725,2006,NBA,2,41,ORL,James Augustine,22.127,F,us,University of Illinois at Urbana-Champaign,2007,2008,27,5.8,1.6,1.2,0.1,0.2,0.1,0.514,0.514,,0.5,0.3,0.101
529,2010,NBA,1,20,SAS,James Anderson,21.096,G-F,us,Oklahoma State University,2011,2016,247,17.5,5.8,2.3,1.2,0.5,0.2,0.411,0.495,0.321,0.755,3.3,0.037
90,2004,NBA,1,20,DEN,Jameer Nelson,22.141,G,us,Saint Joseph's University,2005,2018,878,27.9,11.3,3,5.1,0.9,0.1,0.436,0.474,0.368,0.81,48.3,0.094
617,2002,NBA,2,47,UTA,Jamal Sampson,19.047,F-C,us,University of California,2003,2007,72,8.8,2,3.4,0.4,0.1,0.4,0.491,0.495,0,0.537,1.4,0.106
353,2016,NBA,1,7,DEN,Jamal Murray,19.125,G,ca,University of Kentucky,2017,2019,238,28.5,14.8,3.5,3.4,0.8,0.3,0.434,0.483,0.362,0.879,12,0.085
51,2000,NBA,1,8,CLE,Jamal Crawford,20.105,G,us,University of Michigan,2001,2019,1326,29.4,14.6,2.2,3.4,0.9,0.2,0.41,0.449,0.348,0.862,60.6,0.075
277,2001,NBA,1,27,MEM,Jamaal Tinsley,23.125,G,us,Iowa State University,2002,2014,547,26.4,8.5,2.9,6.1,1.4,0.3,0.393,0.432,0.299,0.716,17.2,0.057
184,2000,NBA,1,19,CHH,Jamaal Magloire,22.044,C,ca,University of Kentucky,2001,2012,680,21.5,7.2,6.5,0.6,0.3,0.9,0.48,0.481,0,0.639,27.7,0.091
838,2013,NBA,2,41,MEM,Jamaal Franklin,21.347,G,us,San Diego State University,2014,2015,24,7.3,1.8,1,0.4,0.2,0.1,0.415,0.393,0.462,1,0,-0.006
566,2018,NBA,2,33,DAL,Jalen Brunson,21.299,G,us,Villanova University,2019,2019,73,21.8,9.3,2.3,3.2,0.5,0.1,0.467,0.523,0.348,0.725,2.6,0.077
347,2016,NBA,1,9,TOR,Jakob Poeltl,20.257,C,at,University of Utah,2017,2019,213,16.1,5.4,4.5,0.8,0.4,0.9,0.643,0.643,0.5,0.56,12.3,0.173
358,2000,NBA,2,33,CHI,Jake Voskuhl,22.245,C,us,University of Connecticut,2001,2009,450,14.3,4,3.4,0.5,0.3,0.4,0.487,0.488,0.333,0.714,11.6,0.087
390,2000,NBA,1,25,PHO,Jake Tsakalidis,21.024,C,ge,,2001,2007,315,15.9,4.8,3.9,0.3,0.2,0.7,0.49,0.49,0,0.657,9.9,0.095
563,2016,NBA,2,47,ORL,Jake Layman,22.114,F,us,University of Maryland,2017,2019,141,12.3,4.6,1.8,0.5,0.3,0.3,0.457,0.584,0.302,0.714,2.7,0.075
753,2011,NBA,1,27,NJN,JaJuan Johnson,22.14,F,us,Purdue University,2012,2012,36,8.3,3.2,1.6,0.2,0.1,0.4,0.446,0.446,,0.667,0.2,0.032
469,2015,NBA,1,3,PHI,Jahlil Okafor,19.197,C-F,us,Duke University,2016,2019,190,21.1,11.5,5.1,0.9,0.3,0.9,0.53,0.533,0.2,0.679,5.3,0.063
176,2012,NBA,2,34,CLE,Jae Crowder,21.363,F,us,Marquette University,2013,2019,543,24.2,9.5,3.9,1.4,1,0.3,0.423,0.513,0.339,0.778,28.7,0.105
884,2018,NBA,1,28,GSW,Jacob Evans,21.008,G-F,us,University of Cincinnati,2019,2019,30,6.8,1.3,0.8,0.8,0.2,0.1,0.34,0.368,0.267,0,-0.1,-0.03
810,2004,NBA,2,31,CHI,Jackson Vroman,23.024,F-C,us,Iowa State University,2005,2006,87,12.8,3.3,3,0.6,0.4,0.3,0.408,0.412,0,0.58,0,0.001
1053,2009,NBA,2,51,SAS,Jack McClinton,,,,University of Miami,,,,,,,,,,,,,,,
621,2000,NBA,2,45,SAC,Jabari Smith,23.142,C,us,Louisiana State University,2001,2005,108,9.8,3,1.6,0.6,0.3,0.2,0.413,0.42,0.125,0.69,1.3,0.058
360,2014,NBA,1,2,MIL,Jabari Parker,19.108,F,us,Duke University,2015,2019,247,29.7,15.1,5.7,2.1,0.9,0.4,0.491,0.521,0.337,0.739,11.6,0.076
763,2017,NBA,2,56,BOS,Jabari Bird,22.36,G,us,University of California,2018,2018,13,8.8,3,1.5,0.6,0.2,0.1,0.577,0.632,0.429,0.462,0.2,0.098
96,2004,NBA,1,18,NOH,J.R. Smith,18.293,G-F,us,,2005,2019,971,27,12.5,3.2,2.1,1,0.2,0.419,0.463,0.373,0.732,46.4,0.085
1028,2006,NBA,2,58,DAL,J.R. Pinnock,,,,George Washington University,,,,,,,,,,,,,,,
781,2008,NBA,1,30,BOS,J.R. Giddens,23.139,G,us,University of New Mexico,2009,2010,38,6.5,1.9,1.4,0.3,0.3,0.1,0.476,0.566,0,0.565,0.1,0.027
1107,2015,NBA,2,58,PHI,J.P. Tokoto,21.288,G-F,us,University of North Carolina,,,,,,,,,,,,,,,
60,2006,NBA,1,11,ORL,J.J. Redick,22.009,G,us,Duke University,2007,2019,836,25.9,12.9,2,2,0.5,0.1,0.448,0.484,0.413,0.89,58.9,0.131
226,2008,NBA,1,19,CLE,J.J. Hickson,19.3,F-C,us,North Carolina State University,2009,2016,534,22.3,9.5,6.8,0.8,0.5,0.6,0.505,0.508,0,0.617,21.9,0.088
1074,2012,NBA,2,50,DEN,Izzet Turkyilmaz,22.045,C-F,tr,,,,,,,,,,,,,,,,
470,2016,NBA,2,32,LAL,Ivica Zubac,19.102,C,ba,,2017,2019,140,14.7,6.9,4.6,0.8,0.3,0.7,0.54,0.543,0,0.761,5.3,0.124
540,2017,NBA,2,35,ORL,Ivan Rabb,20.143,F,us,University of California,2018,2019,85,14.6,5.7,4.3,1,0.3,0.3,0.555,0.57,0.2,0.743,3.2,0.125
1125,2018,NBA,2,44,WAS,Issuf Sanon,18.239,G,ua,,,,,,,,,,,,,,,,
956,2016,NBA,2,42,UTA,Isaiah Whitehead,21.113,G,us,Seton Hall University,2017,2018,89,20.5,7.2,2.4,2.4,0.6,0.4,0.411,0.452,0.305,0.788,-0.9,-0.025
102,2011,NBA,2,60,SAC,Isaiah Thomas,22.141,G,us,University of Washington,2012,2019,485,29.4,18.6,2.5,5.1,0.9,0.1,0.437,0.486,0.36,0.874,45.3,0.152
710,2017,NBA,2,43,HOU,Isaiah Hartenstein,19.053,F,us,,2019,2019,28,7.9,1.9,1.7,0.5,0.3,0.4,0.488,0.514,0.333,0.786,0.5,0.101
1115,2016,NBA,2,59,SAC,Isaiah Cousins,22.108,G,us,University of Oklahoma,,,,,,,,,,,,,,,
505,2013,NBA,2,34,HOU,Isaiah Canaan,22.043,G,us,Murray State University,2014,2019,235,20.4,8.1,1.9,1.9,0.6,0.1,0.371,0.404,0.351,0.836,4.3,0.043
1112,2016,NBA,2,44,ATL,Isaia Cordinier,19.212,G,fr,,,,,,,,,,,,,,,,
887,2018,NBA,2,39,PHI,Isaac Bonga,18.23,G,de,,2019,2019,22,5.5,0.9,1.1,0.7,0.4,0.2,0.152,0.2,0,0.6,-0.1,-0.059
341,2011,NBA,1,17,NYK,Iman Shumpert,21.002,G,us,Georgia Institute of Technology,2012,2019,446,25.2,7.3,3.4,1.9,1.1,0.3,0.393,0.438,0.34,0.766,12.9,0.055
1076,2012,NBA,2,57,NJN,Ilkan Karaman,22.052,F,tr,,,,,,,,,,,,,,,,
440,2005,NBA,1,9,GSW,Ike Diogu,21.296,F,us,Arizona State University,2006,2012,225,12.4,6,3.1,0.3,0.2,0.3,0.509,0.509,0.5,0.786,6.5,0.112
848,2017,NBA,2,47,IND,Ike Anigbogu,18.253,F-C,us,"University of California, Los Angeles",2018,2019,14,2.6,0.9,0.9,0.1,0.1,0.3,0.333,0.333,,0.833,0,0.057
767,2000,NBA,2,51,MIN,Igor Rakocevic,22.097,G,rs,,2003,2003,42,5.8,1.9,0.4,0.8,0.1,0,0.379,0.37,0.417,0.806,0.1,0.022
205,2005,NBA,1,28,SAS,Ian Mahinmi,18.24,C,fr,,2008,2019,580,16.5,5,4.3,0.5,0.6,0.7,0.537,0.542,0.125,0.612,24.7,0.124
513,2006,NBA,1,12,NOK,Hilton Armstrong,21.234,F-C,us,University of Connecticut,2007,2014,292,11.6,3,2.6,0.3,0.3,0.5,0.501,0.503,0.286,0.582,3.9,0.055
1036,2007,NBA,2,55,UTA,Herbert Hill,,,,Providence College,,,,,,,,,,,,,,,
732,2016,NBA,1,18,DET,Henry Ellenson,19.166,F,us,Marquette University,2017,2019,76,9.7,4.3,2.5,0.6,0.2,0,0.377,0.395,0.353,0.774,0.3,0.022
1050,2009,NBA,2,47,MIN,Henk Norel,21.287,F-C,nl,,,,,,,,,,,,,,,,
44,2000,NBA,1,16,SAC,Hedo Turkoglu,21.107,F,tr,,2001,2015,997,26.8,11.1,4,2.8,0.8,0.3,0.426,0.45,0.384,0.784,63.3,0.114
142,2010,NBA,2,33,SAC,Hassan Whiteside,21.016,C,us,Marshall University,2011,2019,343,26,13.4,11.4,0.6,0.6,2.3,0.574,0.576,0.222,0.593,36.8,0.198
668,2006,NBA,2,54,NJN,Hassan Adams,22.013,G,us,University of Arizona,2007,2009,73,7.5,2.5,1.2,0.2,0.2,0.1,0.534,0.537,0,0.643,0.8,0.072
486,2009,NBA,1,2,MEM,Hasheem Thabeet,22.135,C,tz,University of Connecticut,2010,2014,224,10.5,2.2,2.7,0.1,0.3,0.8,0.567,0.567,,0.578,4.8,0.099
649,2017,NBA,1,20,POR,Harry Giles,19.066,F-C,us,Duke University,2019,2019,58,14.1,7,3.8,1.5,0.5,0.4,0.503,0.512,0,0.637,1,0.056
167,2012,NBA,1,7,GSW,Harrison Barnes,20.034,F,us,University of North Carolina,2013,2019,540,30.7,13.6,4.9,1.5,0.7,0.2,0.446,0.475,0.374,0.795,29.7,0.086
652,2000,NBA,2,40,ATL,Hanno Mottola,23.298,C,fi,University of Utah,2001,2002,155,15.2,4.6,2.9,0.5,0.2,0.2,0.442,0.451,0.063,0.783,0.9,0.019
676,2018,NBA,2,45,BRK,Hamidou Diallo,19.33,G,us,University of Kentucky,2019,2019,51,10.3,3.7,1.9,0.3,0.4,0.2,0.455,0.504,0.167,0.61,0.8,0.069
831,2010,NBA,2,56,MIN,Hamady N'Diaye,23.169,C,sn,Rutgers University,2011,2014,33,4.8,0.6,0.8,0.1,0.1,0.3,0.467,0.467,,0.462,0,0.013
240,2005,NBA,1,19,MEM,Hakim Warrick,22.361,F,us,Syracuse University,2006,2013,526,20.2,9.4,4,0.8,0.4,0.3,0.49,0.499,0.191,0.726,20.4,0.092
898,2004,NBA,2,46,POR,Ha Seung-Jin,18.329,C,kr,,2005,2006,46,6.9,1.5,1.5,0.1,0.1,0.3,0.519,0.519,,0.5,-0.2,-0.029
819,2006,NBA,2,52,LAC,Guillermo Diaz,21.121,G,pr,University of Miami,2008,2008,6,3,0.8,0.3,0.2,0,0,0.25,0.333,0,0.6,0,0.033
639,2016,NBA,1,16,BOS,Guerschon Yabusele,20.194,F,fr,,2018,2019,74,6.6,2.3,1.4,0.4,0.2,0.2,0.442,0.548,0.323,0.682,1.1,0.105
344,2010,NBA,1,28,MEM,Greivis Vasquez,23.165,G,ve,University of Maryland,2011,2017,401,23.7,9,2.5,4.8,0.6,0.1,0.418,0.456,0.349,0.817,12.6,0.064
427,2007,NBA,1,1,POR,Greg Oden,19.162,C,us,Ohio State University,2009,2014,105,19.3,8,6.2,0.5,0.4,1.2,0.574,0.574,,0.658,7.3,0.174
86,2010,NBA,1,7,DET,Greg Monroe,20.025,C-F,us,Georgetown University,2011,2019,632,27.7,13.2,8.3,2.1,1.1,0.6,0.514,0.515,0.059,0.704,49.7,0.136
850,2018,NBA,1,21,UTA,Grayson Allen,22.262,G,us,Duke University,2019,2019,38,10.9,5.6,0.6,0.7,0.2,0.2,0.376,0.443,0.323,0.75,0,0.002
875,2013,NBA,2,40,POR,Grant Jerrett,19.359,F,us,University of Arizona,2015,2015,8,6.4,2,1.1,0.4,0.3,0.3,0.269,0.545,0.067,1,-0.1,-0.128
208,2013,NBA,1,21,UTA,Gorgui Dieng,23.166,C,sn,University of Louisville,2014,2019,452,22.7,8,6.2,1.4,0.8,1,0.505,0.518,0.332,0.79,24.4,0.114
93,2010,NBA,1,9,UTA,Gordon Hayward,20.098,F-G,us,Butler University,2011,2019,589,30.6,15.1,4.2,3.4,1,0.4,0.446,0.483,0.364,0.821,47.9,0.128
1052,2009,NBA,2,50,UTA,Goran Suton,,,,Michigan State University,,,,,,,,,,,,,,,
79,2008,NBA,2,45,SAS,Goran Dragic,22.057,G,si,,2009,2019,758,28,13.7,3.1,4.8,1,0.2,0.466,0.508,0.363,0.762,51,0.115
491,2014,NBA,2,40,MIN,Glenn Robinson III,20.174,G-F,us,University of Michigan,2015,2019,219,14.4,4.4,2.1,0.6,0.4,0.2,0.439,0.48,0.361,0.726,4.7,0.072
910,2013,NBA,2,35,PHI,Glen Rice,22.183,G,us,Georgia Institute of Technology,2014,2015,16,9.5,2.7,1.5,0.6,0.4,0.1,0.269,0.286,0.25,0.692,-0.2,-0.065
263,2007,NBA,2,35,SEA,Glen Davis,21.183,F-C,us,Louisiana State University,2008,2015,514,21.1,8,4.4,0.9,0.7,0.3,0.447,0.451,0.182,0.7,18.6,0.082
1038,2007,NBA,2,58,SAS,Giorgos Printezis,22.131,F,gr,,,,,,,,,,,,,,,,
77,2001,NBA,2,31,GSW,Gilbert Arenas,19.177,G,us,University of Arizona,2002,2012,552,35.1,20.7,3.9,5.3,1.6,0.2,0.421,0.458,0.351,0.803,51.3,0.127
71,2013,NBA,1,15,MIL,Giannis Antetokounmpo,18.208,F-G,gr,,2014,2019,465,32.7,18.8,8.3,4.1,1.2,1.3,0.521,0.557,0.277,0.742,53.2,0.168
56,2001,NBA,1,25,SAC,Gerald Wallace,18.344,F,us,University of Alabama,2002,2015,832,29.7,11.9,5.8,2.1,1.4,0.8,0.469,0.502,0.312,0.709,59.7,0.116
269,2009,NBA,1,12,CHA,Gerald Henderson,21.204,G,us,Duke University,2010,2017,535,25.9,11.2,3.2,1.9,0.7,0.3,0.44,0.46,0.327,0.793,18.3,0.063
267,2005,NBA,1,18,BOS,Gerald Green,19.158,G-F,us,,2006,2019,658,19.8,9.7,2.5,0.9,0.5,0.3,0.417,0.469,0.361,0.818,18.4,0.068
719,2016,NBA,1,13,PHO,Georgios Papagiannis,18.36,C,gr,,2017,2018,39,12.2,4.1,3.2,0.7,0.2,0.6,0.514,0.521,0,0.857,0.4,0.044
648,2016,NBA,2,50,IND,Georges Niang,23.012,F,us,Iowa State University,2017,2019,91,7,2.9,1.2,0.5,0.2,0.1,0.434,0.514,0.364,0.821,1,0.073
856,2018,NBA,2,59,PHO,George King,24.163,G-F,us,University of Colorado,2019,2019,1,6,0,1,0,0,0,,,,,0,-0.001
55,2008,NBA,1,26,SAS,George Hill,22.059,G,us,Indiana University-Purdue University Indianapolis,2009,2019,726,28.2,11.2,3.1,3.2,0.9,0.3,0.453,0.496,0.378,0.801,59.9,0.14
918,2018,NBA,2,37,SAC,Gary Trent,19.159,G,us,Duke University,2019,2019,15,7.4,2.7,0.7,0.3,0.1,0.1,0.32,0.379,0.238,0.429,-0.2,-0.092
294,2014,NBA,1,19,CHI,Gary Harris,19.29,G,us,Michigan State University,2015,2019,312,28.5,12.4,2.6,2.1,1.2,0.2,0.46,0.525,0.365,0.802,16,0.086
828,2010,NBA,2,46,PHO,Gani Lawal,21.234,F,us,Georgia Institute of Technology,2011,2011,1,2,0,0,0,0,0,,,,,0,-0.009
714,2007,NBA,2,32,BOS,Gabe Pruitt,21.075,G,us,University of Southern California,2008,2009,62,7.4,2,0.8,0.8,0.3,0,0.321,0.35,0.283,0.783,0.4,0.043
640,2016,NBA,1,26,PHI,Furkan Korkmaz,18.339,G,tr,,2018,2019,62,12.2,4.9,1.9,0.9,0.5,0,0.388,0.482,0.323,0.792,1.1,0.07
619,2012,NBA,2,53,LAC,Furkan Aldemir,20.329,F-C,tr,,2015,2015,41,13.2,2.3,4.3,0.7,0.4,0.4,0.513,0.548,0,0.481,1.4,0.122
284,2002,NBA,1,14,IND,Fred Jones,23.113,G-F,us,University of Oregon,2003,2009,430,24,7.5,2.2,2.3,0.8,0.3,0.411,0.445,0.353,0.809,16.5,0.077
770,2002,NBA,1,25,DEN,Frank Williams,22.127,G,us,University of Illinois at Urbana-Champaign,2003,2005,86,11.1,2.9,0.9,1.9,0.4,0.1,0.352,0.376,0.3,0.833,0.1,0.003
965,2017,NBA,1,8,NYK,Frank Ntilikina,18.334,G,be,,2018,2019,121,21.6,5.9,2.2,3.1,0.8,0.3,0.354,0.38,0.305,0.735,-1.8,-0.033
659,2017,NBA,2,34,SAC,Frank Mason,23.086,G,us,University of Kansas,2018,2019,90,15.8,6.8,1.9,2.6,0.6,0.2,0.392,0.426,0.3,0.773,0.9,0.029
364,2015,NBA,1,9,CHO,Frank Kaminsky,22.087,F-C,us,University of Wisconsin,2016,2019,282,22.2,9.8,4,1.6,0.5,0.4,0.419,0.468,0.349,0.76,11,0.084
720,2017,NBA,2,31,CHO,Frank Jackson,19.054,G,us,Duke University,2019,2019,61,19.2,8.1,2.2,1.1,0.4,0,0.434,0.507,0.314,0.74,0.4,0.018
270,2005,NBA,1,23,SAC,Francisco Garcia,23.185,F-G,do,University of Louisville,2006,2015,549,21.6,7.9,2.6,1.4,0.8,0.7,0.427,0.484,0.357,0.799,18.2,0.074
1016,2005,NBA,1,11,ORL,Fran Vazquez,22.064,,es,,,,,,,,,,,,,,,,
